flugroute_id,abflug_iata,ankunft_iata,richtung,de_flughafen_iata,de_flughafen_typ,ausland_stadt,ausland_flughafen_iata,fluege_bestaetigt,fluege_gesamt,airlines_bestaetigt,airlines_gesamt,anzahl_portale,portale_liste,distanz_km,distanz_kategorie
69d400827dca6ba0935a8745,HAJ,PMI,ab DE,HAJ,Provinz,Palma De Mallorca,PMI,33,37,4,4,2,"fluegede,idealo",1531.0,Lang (>1500km)
69d400827dca6ba0935ae944,FRA,FLR,ab DE,FRA,Hub,Firenze,FLR,33,37,3,3,2,"fluegede,idealo",720.0,Mittel (500-1500km)
69d400827dca6ba0935a9cbc,MUC,HEL,ab DE,MUC,Hub,Helsinki,HEL,32,169,3,13,2,"fluegede,idealo",1575.0,Lang (>1500km)
69d400827dca6ba0935ae97a,FRA,ZAG,ab DE,FRA,Hub,Zagreb,ZAG,32,125,3,8,2,"fluegede,idealo",735.0,Mittel (500-1500km)
69d400827dca6ba0935ae6e6,STR,AMS,ab DE,STR,Hub,Amsterdam,AMS,32,121,2,9,2,"fluegede,idealo",511.0,Mittel (500-1500km)
69d400827dca6ba0935b0012,DUS,IST,ab DE,DUS,Hub,Istanbul,IST,32,116,1,3,2,"fluegede,idealo",2011.0,Lang (>1500km)
69d400827dca6ba0935b006b,IST,DUS,nach DE,DUS,Hub,Istanbul,IST,32,110,1,3,2,"fluegede,idealo",2011.0,Lang (>1500km)
69d400827dca6ba0935a9c10,FMO,PMI,ab DE,FMO,Provinz,Palma De Mallorca,PMI,32,100,4,4,2,"fluegede,idealo",1450.0,Mittel (500-1500km)
69d400827dca6ba0935ae8e6,BRE,MUC,Inland,BRE,Provinz,,,32,75,1,3,2,"fluegede,idealo",563.0,Mittel (500-1500km)
69d400827dca6ba0935ae9e0,MUC,HAJ,Inland,MUC,Hub,,,32,66,1,5,2,"fluegede,idealo",480.0,Kurz (0-500km)
69d400827dca6ba0935a8717,DUS,HER,ab DE,DUS,Hub,Heraklion,HER,32,54,6,6,3,"check24,fluegede,idealo",2303.0,Lang (>1500km)
69d400827dca6ba0935b6e8a,SAW,BER,nach DE,BER,Hub,Istanbul,SAW,32,44,2,2,2,"fluegede,idealo",1748.0,Lang (>1500km)
69d400827dca6ba0935b1d8c,BER,SAW,ab DE,BER,Hub,Istanbul,SAW,32,41,2,2,2,"fluegede,idealo",1748.0,Lang (>1500km)
69d400827dca6ba0935a9c53,HEL,MUC,nach DE,MUC,Hub,Helsinki,HEL,32,37,2,2,3,"check24,fluegede,idealo",1575.0,Lang (>1500km)
69d400827dca6ba0935a9d43,STR,AYT,ab DE,STR,Hub,Antalya,AYT,32,37,2,2,2,"fluegede,idealo",2182.0,Lang (>1500km)
69d400827dca6ba0935b5a45,MUC,LIN,ab DE,MUC,Hub,Milan,LIN,32,36,3,3,2,"fluegede,idealo",375.0,Kurz (0-500km)
69d400827dca6ba0935a9b88,AYT,NUE,nach DE,NUE,Provinz,Antalya,AYT,31,138,5,8,2,"fluegede,idealo",2115.0,Lang (>1500km)
69d400827dca6ba0935ae9a6,KRK,FRA,nach DE,FRA,Hub,Kraków,KRK,31,127,3,12,2,"fluegede,idealo",802.0,Mittel (500-1500km)
69d400827dca6ba0935a8771,HAM,STR,Inland,HAM,Hub,,,31,121,3,6,2,"fluegede,idealo",552.0,Mittel (500-1500km)
69d400827dca6ba0935b4515,IST,BER,nach DE,BER,Hub,Istanbul,IST,31,74,1,3,2,"fluegede,idealo",1686.0,Lang (>1500km)
69d400827dca6ba0935b1d89,BER,IST,ab DE,BER,Hub,Istanbul,IST,31,74,1,3,2,"fluegede,idealo",1686.0,Lang (>1500km)
69d400827dca6ba0935ae98c,HAJ,MUC,Inland,HAJ,Provinz,,,31,64,1,6,2,"fluegede,idealo",480.0,Kurz (0-500km)
69d400827dca6ba0935ae9cd,MUC,BRE,Inland,MUC,Hub,,,31,64,1,2,2,"fluegede,idealo",563.0,Mittel (500-1500km)
69d400827dca6ba0935a9c07,FKB,PMI,ab DE,FKB,Provinz,Palma De Mallorca,PMI,31,57,2,5,2,"fluegede,idealo",1110.0,Mittel (500-1500km)
69d400827dca6ba0935a9d0a,PMI,FKB,nach DE,FKB,Provinz,Palma De Mallorca,PMI,31,39,2,3,2,"fluegede,idealo",1110.0,Mittel (500-1500km)
69d400827dca6ba0935b5129,LIN,MUC,nach DE,MUC,Hub,Milan,LIN,31,37,3,3,2,"fluegede,idealo",375.0,Kurz (0-500km)
69d400827dca6ba0935a87fd,STR,HAM,Inland,STR,Hub,,,31,37,1,1,2,"fluegede,idealo",552.0,Mittel (500-1500km)
69d400827dca6ba0935a9137,HER,MUC,nach DE,MUC,Hub,Heraklion,HER,31,36,5,5,2,"fluegede,idealo",1818.0,Lang (>1500km)
69d400827dca6ba0935ae954,FRA,KRK,ab DE,FRA,Hub,Kraków,KRK,31,35,2,2,2,"fluegede,idealo",802.0,Mittel (500-1500km)
69d400827dca6ba0935aea18,NCE,MUC,nach DE,MUC,Hub,Nice,NCE,31,35,1,1,2,"fluegede,idealo",630.0,Mittel (500-1500km)
69d400827dca6ba0935ae9f5,MUC,NCE,ab DE,MUC,Hub,Nice,NCE,31,35,1,1,2,"fluegede,idealo",630.0,Mittel (500-1500km)
69d400827dca6ba0935b1d93,BER,BRU,ab DE,BER,Hub,Brussels,BRU,31,34,1,1,2,"fluegede,idealo",669.0,Mittel (500-1500km)
69d400827dca6ba0935ac2d5,ARN,MUC,nach DE,MUC,Hub,Stockholm,ARN,30,176,3,14,2,"fluegede,idealo",1317.0,Mittel (500-1500km)
69d400827dca6ba0935a87d6,SAW,STR,nach DE,STR,Hub,Istanbul,SAW,30,75,2,6,3,"check24,fluegede,idealo",1799.0,Lang (>1500km)
69d400827dca6ba0935a916c,MUC,HER,ab DE,MUC,Hub,Heraklion,HER,30,36,5,5,2,"fluegede,idealo",1818.0,Lang (>1500km)
69d400827dca6ba0935a9d0b,PMI,FMO,nach DE,FMO,Provinz,Palma De Mallorca,PMI,30,36,3,3,2,"fluegede,idealo",1450.0,Mittel (500-1500km)
69d400827dca6ba0935ac3b4,MUC,ARN,ab DE,MUC,Hub,Stockholm,ARN,30,34,2,2,2,"fluegede,idealo",1317.0,Mittel (500-1500km)
69d400827dca6ba0935a877e,HER,DUS,nach DE,DUS,Hub,Heraklion,HER,29,195,7,20,2,"fluegede,idealo",2303.0,Lang (>1500km)
69d400827dca6ba0935a9b8a,AYT,STR,nach DE,STR,Hub,Antalya,AYT,29,181,3,8,2,"fluegede,idealo",2182.0,Lang (>1500km)
69d400827dca6ba0935ac79d,GVA,FRA,nach DE,FRA,Hub,Geneva,GVA,29,126,2,9,2,"fluegede,idealo",458.0,Kurz (0-500km)
69d400827dca6ba0935a880d,STR,SAW,ab DE,STR,Hub,Istanbul,SAW,29,91,2,6,2,"fluegede,idealo",1799.0,Lang (>1500km)
69d400827dca6ba0935ae8b9,MUC,LUX,ab DE,MUC,Hub,Luxembourg,LUX,29,87,2,7,2,"fluegede,idealo",429.0,Kurz (0-500km)
69d400827dca6ba0935a9ccc,MUC,SAW,ab DE,MUC,Hub,Istanbul,SAW,29,85,3,9,2,"fluegede,idealo",1610.0,Lang (>1500km)
69d400827dca6ba0935a9d31,SAW,MUC,nach DE,MUC,Hub,Istanbul,SAW,29,76,2,10,2,"fluegede,idealo",1610.0,Lang (>1500km)
69d400827dca6ba0935b3e6a,HEL,BER,nach DE,BER,Hub,Helsinki,HEL,29,35,2,2,2,"fluegede,idealo",1129.0,Mittel (500-1500km)
69d400827dca6ba0935b1d8f,BER,STR,Inland,BER,Hub,,,29,35,1,1,2,"fluegede,idealo",508.0,Mittel (500-1500km)
69d400827dca6ba0935b754f,STR,BER,Inland,STR,Hub,,,29,35,1,1,2,"fluegede,idealo",508.0,Mittel (500-1500km)
69d400827dca6ba0935b1d95,BER,HEL,ab DE,BER,Hub,Helsinki,HEL,29,34,2,2,2,"fluegede,idealo",1129.0,Mittel (500-1500km)
69d400827dca6ba0935ae8aa,LUX,MUC,nach DE,MUC,Hub,Luxembourg,LUX,29,33,2,2,2,"fluegede,idealo",429.0,Kurz (0-500km)
69d400827dca6ba0935aea37,SFO,FRA,nach DE,FRA,Hub,San Francisco,SFO,28,312,6,25,2,"fluegede,idealo",9148.0,Lang (>1500km)
69d400827dca6ba0935a9feb,YYZ,FRA,nach DE,FRA,Hub,Mississauga,YYZ,28,280,4,27,2,"fluegede,idealo",6343.0,Lang (>1500km)
69d400827dca6ba0935aea23,ORD,FRA,nach DE,FRA,Hub,Chicago,ORD,28,276,7,28,2,"fluegede,idealo",6970.0,Lang (>1500km)
69d400827dca6ba0935a9e3c,FRA,YYZ,ab DE,FRA,Hub,Mississauga,YYZ,28,256,8,28,2,"fluegede,idealo",6343.0,Lang (>1500km)
69d400827dca6ba0935a870a,DUS,BCN,ab DE,DUS,Hub,Barcelona,BCN,28,252,5,15,2,"fluegede,idealo",1167.0,Mittel (500-1500km)
69d400827dca6ba0935a868c,BCN,DUS,nach DE,DUS,Hub,Barcelona,BCN,28,213,4,16,3,"check24,fluegede,idealo",1167.0,Mittel (500-1500km)
69d400827dca6ba0935aea17,NCE,FRA,nach DE,FRA,Hub,Nice,NCE,28,169,1,11,2,"fluegede,idealo",715.0,Mittel (500-1500km)
69d400827dca6ba0935ae8e1,BLQ,FRA,nach DE,FRA,Hub,Bologna,BLQ,28,133,4,14,2,"fluegede,idealo",645.0,Mittel (500-1500km)
69d400827dca6ba0935ae935,FRA,BLQ,ab DE,FRA,Hub,Bologna,BLQ,28,123,4,12,2,"fluegede,idealo",645.0,Mittel (500-1500km)
69d400827dca6ba0935ae9d0,MUC,BUD,ab DE,MUC,Hub,Budapest,BUD,28,105,2,11,2,"fluegede,idealo",566.0,Mittel (500-1500km)
69d400827dca6ba0935ae8e2,BLQ,MUC,nach DE,MUC,Hub,Bologna,BLQ,28,87,5,10,2,"fluegede,idealo",426.0,Kurz (0-500km)
69d400827dca6ba0935ae8e0,BLL,FRA,nach DE,FRA,Hub,Billund,BLL,28,83,2,6,2,"fluegede,idealo",637.0,Mittel (500-1500km)
69d400827dca6ba0935ae934,FRA,BLL,ab DE,FRA,Hub,Billund,BLL,28,81,1,5,2,"fluegede,idealo",637.0,Mittel (500-1500km)
69d400827dca6ba0935ae9cb,MUC,BLQ,ab DE,MUC,Hub,Bologna,BLQ,28,76,3,8,2,"fluegede,idealo",426.0,Kurz (0-500km)
69d400827dca6ba0935ae98b,HAJ,FRA,Inland,HAJ,Provinz,,,28,64,1,4,2,"fluegede,idealo",282.0,Kurz (0-500km)
69d400827dca6ba0935b0076,IST,HAM,nach DE,HAM,Hub,Istanbul,IST,28,54,1,3,2,"fluegede,idealo",1958.0,Lang (>1500km)
69d400827dca6ba0935b0043,HAM,IST,ab DE,HAM,Hub,Istanbul,IST,28,50,1,3,2,"fluegede,idealo",1958.0,Lang (>1500km)
69d400827dca6ba0935ac779,DUS,FRA,Inland,DUS,Hub,,,28,43,1,4,2,"fluegede,idealo",188.0,Kurz (0-500km)
69d400827dca6ba0935aea06,MUC,STR,Inland,MUC,Hub,,,28,35,1,3,2,"fluegede,idealo",192.0,Kurz (0-500km)
69d400827dca6ba0935ae971,FRA,SZG,ab DE,FRA,Hub,Salzburg,SZG,28,34,2,4,2,"fluegede,idealo",410.0,Kurz (0-500km)
69d400827dca6ba0935ae8f2,BUD,MUC,nach DE,MUC,Hub,Budapest,BUD,28,34,2,3,2,"fluegede,idealo",566.0,Mittel (500-1500km)
69d400827dca6ba0935b1da7,BER,AYT,ab DE,BER,Hub,Antalya,AYT,28,33,7,7,2,"fluegede,idealo",2186.0,Lang (>1500km)
69d400827dca6ba0935ac641,MUC,FLR,ab DE,MUC,Hub,Firenze,FLR,28,32,3,3,2,"fluegede,idealo",507.0,Mittel (500-1500km)
69d400827dca6ba0935ae96d,FRA,SFO,ab DE,FRA,Hub,San Francisco,SFO,28,32,3,3,2,"fluegede,idealo",9148.0,Lang (>1500km)
69d400827dca6ba0935ac63e,FLR,MUC,nach DE,MUC,Hub,Firenze,FLR,28,32,3,3,2,"fluegede,idealo",507.0,Mittel (500-1500km)
69d400827dca6ba0935ae967,FRA,ORD,ab DE,FRA,Hub,Chicago,ORD,28,32,2,2,2,"fluegede,idealo",6970.0,Lang (>1500km)
69d400827dca6ba0935ae998,IAD,FRA,nach DE,FRA,Hub,Washington,IAD,28,32,2,2,2,"fluegede,idealo",6549.0,Lang (>1500km)
69d400827dca6ba0935b1d92,BER,DUB,ab DE,BER,Hub,Dublin,DUB,28,32,2,2,2,"fluegede,idealo",1327.0,Mittel (500-1500km)
69d400827dca6ba0935aea46,SZG,FRA,nach DE,FRA,Hub,Salzburg,SZG,28,32,2,2,2,"fluegede,idealo",410.0,Kurz (0-500km)
69d400827dca6ba0935ae94d,FRA,IAD,ab DE,FRA,Hub,Washington,IAD,28,32,2,2,2,"fluegede,idealo",6549.0,Lang (>1500km)
69d400827dca6ba0935ae94a,FRA,HAJ,Inland,FRA,Hub,,,28,32,1,1,2,"fluegede,idealo",282.0,Kurz (0-500km)
69d400827dca6ba0935ae962,FRA,NCE,ab DE,FRA,Hub,Nice,NCE,28,32,1,1,2,"fluegede,idealo",715.0,Mittel (500-1500km)
69d400827dca6ba0935aea42,STR,MUC,Inland,STR,Hub,,,28,32,1,1,2,"fluegede,idealo",192.0,Kurz (0-500km)
69d400827dca6ba0935ac787,FRA,DUS,Inland,FRA,Hub,,,28,32,1,1,2,"fluegede,idealo",188.0,Kurz (0-500km)
69d400827dca6ba0935a879d,MAD,DUS,nach DE,DUS,Hub,Madrid,MAD,27,174,5,21,3,"check24,fluegede,idealo",1439.0,Mittel (500-1500km)
69d400827dca6ba0935aea0a,MUC,TLS,ab DE,MUC,Hub,Toulouse/Blagnac,TLS,27,97,2,8,2,"fluegede,idealo",960.0,Mittel (500-1500km)
69d400827dca6ba0935ac7d1,LYS,FRA,nach DE,FRA,Hub,Lyon,LYS,27,91,3,11,2,"fluegede,idealo",543.0,Mittel (500-1500km)
69d400827dca6ba0935ae984,GRZ,FRA,nach DE,FRA,Hub,Graz,GRZ,27,90,4,7,2,"fluegede,idealo",610.0,Mittel (500-1500km)
69d400827dca6ba0935ae9fd,MUC,PRG,ab DE,MUC,Hub,Prague,PRG,27,62,2,7,2,"fluegede,idealo",265.0,Kurz (0-500km)
69d400827dca6ba0935ae6e1,NUE,AMS,ab DE,NUE,Provinz,Amsterdam,AMS,27,60,3,6,2,"fluegede,idealo",541.0,Mittel (500-1500km)
69d400827dca6ba0935aea2e,PRG,MUC,nach DE,MUC,Hub,Prague,PRG,27,57,2,6,2,"fluegede,idealo",265.0,Kurz (0-500km)
69d400827dca6ba0935ae6a9,AMS,NUE,nach DE,NUE,Provinz,Amsterdam,AMS,27,57,1,5,2,"fluegede,idealo",541.0,Mittel (500-1500km)
69d400827dca6ba0935a9c0d,FMO,AYT,ab DE,FMO,Provinz,Antalya,AYT,27,45,3,4,2,"fluegede,idealo",2476.0,Lang (>1500km)
69d400827dca6ba0935a9b84,AYT,FMO,nach DE,FMO,Provinz,Antalya,AYT,27,44,3,4,2,"fluegede,idealo",2476.0,Lang (>1500km)
69d400827dca6ba0935b1d98,BER,ARN,ab DE,BER,Hub,Stockholm,ARN,27,31,4,4,2,"fluegede,idealo",855.0,Mittel (500-1500km)
69d400827dca6ba0935b1954,ARN,BER,nach DE,BER,Hub,Stockholm,ARN,27,31,4,4,2,"fluegede,idealo",855.0,Mittel (500-1500km)
69d400827dca6ba0935ac644,VCE,MUC,nach DE,MUC,Hub,Venezia,VCE,27,31,3,3,2,"fluegede,idealo",320.0,Kurz (0-500km)
69d400827dca6ba0935ac642,MUC,VCE,ab DE,MUC,Hub,Venezia,VCE,27,31,3,3,2,"fluegede,idealo",320.0,Kurz (0-500km)
69d400827dca6ba0935aea4a,TLS,MUC,nach DE,MUC,Hub,Toulouse/Blagnac,TLS,27,31,2,2,2,"fluegede,idealo",960.0,Mittel (500-1500km)
69d400827dca6ba0935ac78b,FRA,LYS,ab DE,FRA,Hub,Lyon,LYS,27,31,2,2,2,"fluegede,idealo",543.0,Mittel (500-1500km)
69d400827dca6ba0935ab668,PVG,FRA,nach DE,FRA,Hub,Shanghai,PVG,26,243,4,33,2,"fluegede,idealo",8860.0,Lang (>1500km)
69d400827dca6ba0935aea27,OTP,MUC,nach DE,MUC,Hub,Bucharest,OTP,26,185,4,19,2,"fluegede,idealo",1172.0,Mittel (500-1500km)
69d400827dca6ba0935ac3f4,OSL,MUC,nach DE,MUC,Hub,Oslo,OSL,26,181,2,17,2,"fluegede,idealo",1317.0,Mittel (500-1500km)
69d400827dca6ba0935ae9f9,MUC,OTP,ab DE,MUC,Hub,Bucharest,OTP,26,157,5,18,2,"fluegede,idealo",1172.0,Mittel (500-1500km)
69d400827dca6ba0935a874e,HAJ,VIE,ab DE,HAJ,Provinz,Vienna,VIE,26,123,1,8,3,"check24,fluegede,idealo",687.0,Mittel (500-1500km)
69d400827dca6ba0935a8840,VIE,HAJ,nach DE,HAJ,Provinz,Vienna,VIE,26,98,1,6,2,"fluegede,idealo",687.0,Mittel (500-1500km)
69d400827dca6ba0935b32f1,DUS,BER,Inland,DUS,Hub,,,26,55,1,1,2,"fluegede,idealo",478.0,Kurz (0-500km)
69d400827dca6ba0935b1d94,BER,DUS,Inland,BER,Hub,,,26,55,1,1,2,"fluegede,idealo",478.0,Kurz (0-500km)
69d400827dca6ba0935b2881,CGN,BER,Inland,CGN,Hub,,,26,53,1,1,2,"fluegede,idealo",469.0,Kurz (0-500km)
69d400827dca6ba0935b1d8d,BER,CGN,Inland,BER,Hub,,,26,51,1,1,2,"fluegede,idealo",469.0,Kurz (0-500km)
69d400827dca6ba0935b23c4,BRU,BER,nach DE,BER,Hub,Brussels,BRU,26,34,1,1,2,"fluegede,idealo",669.0,Mittel (500-1500km)
69d400827dca6ba0935ae928,FMO,MUC,Inland,FMO,Provinz,,,26,33,1,3,2,"fluegede,idealo",511.0,Mittel (500-1500km)
69d400827dca6ba0935ae9da,MUC,FMO,Inland,MUC,Hub,,,26,32,1,2,2,"fluegede,idealo",511.0,Mittel (500-1500km)
69d400827dca6ba0935a871c,DUS,MAD,ab DE,DUS,Hub,Madrid,MAD,26,31,3,3,2,"fluegede,idealo",1439.0,Mittel (500-1500km)
69d400827dca6ba0935ae948,FRA,GRZ,ab DE,FRA,Hub,Graz,GRZ,26,31,2,2,2,"fluegede,idealo",610.0,Mittel (500-1500km)
69d400827dca6ba0935b329e,DUB,BER,nach DE,BER,Hub,Dublin,DUB,26,30,2,2,2,"fluegede,idealo",1327.0,Mittel (500-1500km)
69d400827dca6ba0935ac3b5,MUC,OSL,ab DE,MUC,Hub,Oslo,OSL,26,30,2,2,2,"fluegede,idealo",1317.0,Mittel (500-1500km)
69d400827dca6ba0935aea1d,NUE,FRA,Inland,NUE,Provinz,,,26,30,1,1,2,"fluegede,idealo",191.0,Kurz (0-500km)
69d400827dca6ba0935ac790,FRA,OTP,ab DE,FRA,Hub,Bucharest,OTP,26,29,4,4,2,"fluegede,idealo",1452.0,Mittel (500-1500km)
69d400827dca6ba0935a872b,DUS,WAW,ab DE,DUS,Hub,Warsaw,WAW,25,197,2,8,2,"fluegede,idealo",981.0,Mittel (500-1500km)
69d400827dca6ba0935ac532,MUC,DUB,ab DE,MUC,Hub,Dublin,DUB,25,177,2,15,2,"fluegede,idealo",1381.0,Mittel (500-1500km)
69d400827dca6ba0935a8848,WAW,DUS,nach DE,DUS,Hub,Warsaw,WAW,25,160,4,13,2,"fluegede,idealo",981.0,Mittel (500-1500km)
69d400827dca6ba0935ae8d4,BEG,MUC,nach DE,MUC,Hub,Belgrad,BEG,25,104,5,11,2,"fluegede,idealo",760.0,Mittel (500-1500km)
69d400827dca6ba0935aea15,MXP,MUC,nach DE,MUC,Hub,Milan,MXP,25,93,3,9,2,"fluegede,idealo",381.0,Kurz (0-500km)
69d400827dca6ba0935aea62,ZAG,MUC,nach DE,MUC,Hub,Zagreb,ZAG,25,91,3,8,2,"fluegede,idealo",435.0,Kurz (0-500km)
69d400827dca6ba0935aea12,MUC,ZAG,ab DE,MUC,Hub,Zagreb,ZAG,25,79,2,7,2,"fluegede,idealo",435.0,Kurz (0-500km)
69d400827dca6ba0935ae9c7,MUC,BEG,ab DE,MUC,Hub,Belgrad,BEG,25,32,2,3,2,"fluegede,idealo",760.0,Mittel (500-1500km)
69d400827dca6ba0935ac7e9,OTP,FRA,nach DE,FRA,Hub,Bucharest,OTP,25,30,4,5,2,"fluegede,idealo",1452.0,Mittel (500-1500km)
69d400827dca6ba0935ae964,FRA,NUE,Inland,FRA,Hub,,,25,30,1,1,2,"fluegede,idealo",191.0,Kurz (0-500km)
69d400827dca6ba0935ae9f4,MUC,MXP,ab DE,MUC,Hub,Milan,MXP,25,29,3,3,2,"fluegede,idealo",381.0,Kurz (0-500km)
69d400827dca6ba0935ab4c5,FRA,PVG,ab DE,FRA,Hub,Shanghai,PVG,25,29,3,3,2,"fluegede,idealo",8860.0,Lang (>1500km)
69d400827dca6ba0935ac789,FRA,GVA,ab DE,FRA,Hub,Geneva,GVA,25,29,2,2,2,"fluegede,idealo",458.0,Kurz (0-500km)
69d400827dca6ba0935b1df9,BER,HER,ab DE,BER,Hub,Heraklion,HER,24,28,10,10,2,"fluegede,idealo",2106.0,Lang (>1500km)
69d400827dca6ba0935b547b,MAD,BER,nach DE,BER,Hub,Madrid,MAD,24,27,4,4,2,"fluegede,idealo",1849.0,Lang (>1500km)
69d400827dca6ba0935a9b85,AYT,HAM,nach DE,HAM,Hub,Antalya,AYT,23,172,6,13,2,"fluegede,idealo",2454.0,Lang (>1500km)
69d400827dca6ba0935ac79b,GOT,FRA,nach DE,FRA,Hub,Gothenburg,GOT,23,119,2,10,2,"fluegede,idealo",883.0,Mittel (500-1500km)
69d400827dca6ba0935aea50,TUN,FRA,nach DE,FRA,Hub,Tunis,TUN,23,99,4,11,2,"fluegede,idealo",1471.0,Mittel (500-1500km)
69d400827dca6ba0935ae975,FRA,TUN,ab DE,FRA,Hub,Tunis,TUN,23,83,5,11,2,"fluegede,idealo",1471.0,Mittel (500-1500km)
69d400827dca6ba0935a9d04,PMI,BRE,nach DE,BRE,Provinz,Palma De Mallorca,PMI,23,77,5,9,2,"fluegede,idealo",1570.0,Lang (>1500km)
69d400827dca6ba0935aac91,AMS,DUS,nach DE,DUS,Hub,Amsterdam,AMS,23,40,1,1,2,"fluegede,idealo",178.0,Kurz (0-500km)
69d400827dca6ba0935aace5,DUS,AMS,ab DE,DUS,Hub,Amsterdam,AMS,23,40,1,1,2,"fluegede,idealo",178.0,Kurz (0-500km)
69d400827dca6ba0935b61bd,ORY,BER,nach DE,BER,Hub,Paris,ORY,23,30,1,2,2,"fluegede,idealo",884.0,Mittel (500-1500km)
69d400827dca6ba0935b1d8e,BER,ORY,ab DE,BER,Hub,Paris,ORY,23,30,1,2,2,"fluegede,idealo",884.0,Mittel (500-1500km)
69d400827dca6ba0935a9caf,MUC,AYT,ab DE,MUC,Hub,Antalya,AYT,23,28,3,3,2,"fluegede,idealo",2001.0,Lang (>1500km)
69d400827dca6ba0935ae8f3,CAI,FRA,nach DE,FRA,Hub,Cairo,CAI,23,27,4,4,2,"fluegede,idealo",2923.0,Lang (>1500km)
69d400827dca6ba0935b1d96,BER,MAD,ab DE,BER,Hub,Madrid,MAD,23,27,3,3,2,"fluegede,idealo",1849.0,Lang (>1500km)
69d400827dca6ba0935ac4f7,DUB,MUC,nach DE,MUC,Hub,Dublin,DUB,23,27,2,2,2,"fluegede,idealo",1381.0,Mittel (500-1500km)
69d400827dca6ba0935ac788,FRA,GOT,ab DE,FRA,Hub,Gothenburg,GOT,23,27,1,1,2,"fluegede,idealo",883.0,Mittel (500-1500km)
69d400827dca6ba0935ae939,FRA,CAI,ab DE,FRA,Hub,Cairo,CAI,22,226,7,26,2,"fluegede,idealo",2923.0,Lang (>1500km)
69d400827dca6ba0935a8751,HAM,BCN,ab DE,HAM,Hub,Barcelona,BCN,22,219,5,19,2,"fluegede,idealo",1493.0,Mittel (500-1500km)
69d400827dca6ba0935a868e,BCN,HAM,nach DE,HAM,Hub,Barcelona,BCN,22,188,4,19,3,"check24,fluegede,idealo",1493.0,Mittel (500-1500km)
69d400827dca6ba0935a8726,DUS,SKG,ab DE,DUS,Hub,Thessaloniki,SKG,22,186,4,15,3,"check24,fluegede,idealo",1727.0,Lang (>1500km)
69d400827dca6ba0935a9b96,BRE,PMI,ab DE,BRE,Provinz,Palma De Mallorca,PMI,22,172,5,12,2,"fluegede,idealo",1570.0,Lang (>1500km)
69d400827dca6ba0935a918b,SKG,MUC,nach DE,MUC,Hub,Thessaloniki,SKG,22,153,2,15,2,"fluegede,idealo",1242.0,Mittel (500-1500km)
69d400827dca6ba0935a9c44,HAM,AYT,ab DE,HAM,Hub,Antalya,AYT,22,148,6,13,3,"check24,fluegede,idealo",2454.0,Lang (>1500km)
69d400827dca6ba0935ac7f4,SOF,FRA,nach DE,FRA,Hub,Sofia,SOF,22,137,4,15,2,"fluegede,idealo",1398.0,Mittel (500-1500km)
69d400827dca6ba0935ac94f,FRA,SOF,ab DE,FRA,Hub,Sofia,SOF,22,137,3,13,2,"fluegede,idealo",1398.0,Mittel (500-1500km)
69d400827dca6ba0935a9bba,CTA,MUC,nach DE,MUC,Hub,Catania,CTA,22,132,3,12,2,"fluegede,idealo",1239.0,Mittel (500-1500km)
69d400827dca6ba0935ae8dc,BIO,FRA,nach DE,FRA,Hub,Bilbao,BIO,22,117,2,14,2,"fluegede,idealo",1148.0,Mittel (500-1500km)
69d400827dca6ba0935ae932,FRA,BIO,ab DE,FRA,Hub,Bilbao,BIO,22,117,2,12,2,"fluegede,idealo",1148.0,Mittel (500-1500km)
69d400827dca6ba0935ac9da,KEF,FRA,nach DE,FRA,Hub,Reykjavik,KEF,22,103,2,13,2,"fluegede,idealo",2401.0,Lang (>1500km)
69d400827dca6ba0935a87dc,SKG,DUS,nach DE,DUS,Hub,Thessaloniki,SKG,22,36,3,4,2,"fluegede,idealo",1727.0,Lang (>1500km)
69d400827dca6ba0935b1d9b,BER,LIS,ab DE,BER,Hub,Lisbon,LIS,22,31,3,3,2,"fluegede,idealo",2303.0,Lang (>1500km)
69d400827dca6ba0935ae966,FRA,OPO,ab DE,FRA,Hub,Porto,OPO,22,29,2,3,2,"fluegede,idealo",1651.0,Lang (>1500km)
69d400827dca6ba0935aea22,OPO,FRA,nach DE,FRA,Hub,Porto,OPO,22,27,2,3,2,"fluegede,idealo",1651.0,Lang (>1500km)
69d400827dca6ba0935a9cb4,MUC,CTA,ab DE,MUC,Hub,Catania,CTA,22,26,3,4,2,"fluegede,idealo",1239.0,Mittel (500-1500km)
69d400827dca6ba0935a916e,MUC,SKG,ab DE,MUC,Hub,Thessaloniki,SKG,22,26,2,3,3,"check24,fluegede,idealo",1242.0,Mittel (500-1500km)
69d400827dca6ba0935ac9cd,FRA,KEF,ab DE,FRA,Hub,Reykjavik,KEF,22,25,2,2,2,"fluegede,idealo",2401.0,Lang (>1500km)
69d400827dca6ba0935ae9ab,LAX,FRA,nach DE,FRA,Hub,Los Angeles,LAX,21,314,9,28,2,"fluegede,idealo",9321.0,Lang (>1500km)
69d400827dca6ba0935ae8e3,BOS,FRA,nach DE,FRA,Hub,Boston,BOS,21,274,5,27,2,"fluegede,idealo",5888.0,Lang (>1500km)
69d400827dca6ba0935ae933,FRA,BKK,ab DE,FRA,Hub,Bangkok,BKK,21,256,4,30,2,"fluegede,idealo",9002.0,Lang (>1500km)
